cartodb_id,the_geom,field_1,uid,feature_name,address,city,state,side,category,group_class,secondary_class_for_internal_use,year_dedicated,school_percent_black,source,notes,latitude,longitude
796,0101000020E610000053CA6B2574B553C0A3957B8159D34140,,21,Confederate Soldiers Monument,Holly Springs United Methodist Church. 108 Avent Ferry Rd.,Holly Springs,NC,South,Monument,Monument,,1923,,http://docsouth.unc.edu/commland/monument/79/,,35.651169,-78.835214
797,0101000020E610000017D522A2985B53C0E72E89B322604140,,22,Confederate Soldiers Monument,625 Court St.,Jacksonville,NC,South,Monument,Monument,,1957,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Onslow,,34.751059,-77.431191
798,0101000020E6100000BFEC4383396553C02C2D23F59EA14140,,23,General Robert Hoke Monument,British Rd. And Nc Hwy 70,Kinston,NC,South,Monument,Monument,,1920,,http://docsouth.unc.edu/commland/monument/362/,,35.2626635,-77.5816353
799,0101000020E610000019E65F26656553C03C253152399F4140,,24,Confederate Soldiers Monument,Kinston-Lenoir County Visitors Center. 101 E. New Bern Rd.,Kinston,NC,South,Monument,Monument,,1924,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Lenoir,,35.2439368,-77.5842987
800,0101000020E610000070A24C59BC6553C093509F8955A14140,,25,CSS Neuse Confederate Ironclad Gunboat Monument,South Heritage Street And West Caswell Street,Kinston,NC,South,Monument,Monument,,Unknown,,http://www.hmdb.org/marker.asp?marker=30538,,35.2604229,-77.5896209
801,0101000020E6100000A50A90B20F7A53C088EC287398FF4040,,26,Confederate Memorial,Fort Fisher State Historic Site,Kure Beach,NC,South,Monument,Monument,,1921,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=New+Hanover,,33.9968399,-77.9072081
802,0101000020E6100000A50A90B20F7A53C088EC287398FF4040,,27,Confederate Soldiers Monument,Fort Fisher State Historic Site,Kure Beach,NC,South,Monument,Monument,,1932,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=New+Hanover,,33.9968399,-77.9072081
803,0101000020E61000008495AF70371054C0C8444AB379E94140,,28,Confederate Soldiers Monument,Old Courthouse,Lexington,NC,South,Monument,Monument,,1905,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Davidson,,35.8240265,-80.2533838
804,0101000020E61000004B4453D1339353C098F6CDFDD50C4240,,29,Confederate Memorial Drinking Fountain,102 N. Main St. Franklin County Courthouse,Louisburg,NC,South,Monument,Monument,,1923,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Franklin,,36.1002805,-78.3000377
805,0101000020E61000008610A15BF99253C0D67F8C6FDE0D4240,,30,Confederate Soldiers Monument,N. Main St.,Louisburg,NC,South,Monument,Monument,,1914,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Franklin,may not be publicly funded,36.1083507,-78.2964696
806,0101000020E6100000F7D676C9EE2354C0C7212C746FF24140,,31,Davie County War Memorial,Mocksville Town Square Lawn,Mocksville,NC,South,Monument,Monument,,1987,,http://docsouth.unc.edu/commland/monument/474/,Monument also commemorates soldiers in many wars,35.8940263,-80.5614494
807,0101000020E6100000A614CF343CC153C0EEB5FBB039E14140,,32,Confederate Soldiers Monument,Old Courthouse 132 E. Union St.,Morgantown,NC,South,Monument,Monument,,1918,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Burke,,35.7595731,-79.0192997
808,0101000020E61000008AC8B08A374E54C0F9BA0CFFE9D44140,,33,Confederate Soldiers Monument,Old Catawba County Courthouse. 30 N. College Ave.,Newton,NC,South,Monument,Monument,,1907,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Catawba,,35.663391,-81.22214
809,0101000020E61000007D5358A9A0A553C09065660BAD274240,,34,Confederate Soldiers Monument,210 N. Main St.,Oxford,NC,South,Monument,Monument,,1909,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Granville,,36.3099684,-78.587931
810,0101000020E6100000747973B856CB53C0A1BC8FA339DC4140,,35,Confederate Soldiers Monument,Old Chatham County Courthouse 15-501 And 64,Pittsboro,NC,South,Monument,Monument,,1907,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Chatham,,35.720509,-79.177168
811,0101000020E61000008575E3DD91F153C03A5B40683D784140,,36,Confederate Soldiers Monument,Lee St. And W. Washington St.,Rockingham,NC,South,Monument,Monument,,1930,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Richmond,,34.939374,-79.774528
812,0101000020E6100000EE2422FC8B7353C011A8FE4124FB4140,,37,Confederate Soldiers Monument,Battle Park. Falls Rd. And Stonewall Dr.,Rocky Mount,NC,South,Monument,Monument,,1917,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Nash,,35.962044,-77.805419
813,0101000020E61000006AA510C8251E54C0E25CC30C8DD54140,,38,Confederate Soldiers Monument,W. Innes St. And Church St.,Salisbury,NC,South,Monument,Monument,,1909,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Rowan,,35.668367,-80.471056
814,0101000020E6100000FA42C879FF9253C0B30C71AC8BC74140,,39,The Last Grand Review,Buffalo Road And Old Beulah Road,Selma,NC,South,Monument,Monument,,1990,,http://www.hmdb.org/marker.asp?marker=70393,"On this site, April, 1865, the last grand review of the Confederate Army was held. The troops were reviewed by General J.E. Johnston, Governor Vance and others.",35.55895,-78.296843
815,0101000020E6100000DC09F65FE76A53C0B1F9B83654BA4140,,40,Confederate Soldiers Monument,301 N. Greene St.,Snow Hill,NC,South,Monument,Monument,,1929,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Greene,,35.455695,-77.670372
816,0101000020E610000020274C18CD0054C0865968E734BD4140,,41,Confederate Soldiers Monument,Old Iredell County Courthouse. S. Center And Court Streets,Middletown,NC,South,Monument,Monument,,2001,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Hyde,,35.478177,-80.012518
817,0101000020E61000000CAD4ECE506253C06891ED7C3FF34140,,42,Confederate Soldiers Monument,Town Common. N. Main St.,Tarboro,NC,South,Monument,Monument,,1904,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Edgecombe,,35.900375,-77.536182
818,0101000020E61000000CAD4ECE506253C06891ED7C3FF34140,,43,Henry Lawson Wyatt Memorial Fountain,Town Common. N. Main St.,Tarboro,NC,South,Monument,Monument,,1910,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Edgecombe,,35.900375,-77.536182
819,0101000020E6100000176536C8240554C0130A117008F14140,,44,Thomasville and Davidson County Civil War Memorial,Near 5 East Main Street,Thomasville,NC,South,Monument,Monument,,1910,,http://docsouth.unc.edu/commland/monument/57/,,35.88307,-80.08037
820,0101000020E6100000AF264F594D6653C08EB0A888D3354240,,45,Confederate Soldiers Monument,E. Ninth St. And Maple St.,Weldon,NC,South,Monument,Monument,,1908,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Halifax,,36.420518,-77.598471
822,0101000020E6100000BF28417FA17B53C02E8CF4A2761F4140,,47,Rose O'Neale Greenhow Monument,S. 3rd And Dock Street,Wilmington,NC,South,Monument,Monument,,Unknown,,http://www.wilmingtonandbeaches.com/cw-monuments/,Confederate spy,34.245808,-77.931732
823,0101000020E61000000D8CBCAC897C53C05BB39597FC1D4140,,48,Confederate Soldiers Monument,S. 3rd St. And Dock St.,Wilmington,NC,South,Monument,Monument,,1924,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=New+Hanover,,34.234271,-77.945903
824,0101000020E6100000BB7F2C44877C53C05706D506271E4140,,49,George Davis Statue,South 3rd Street And Market Street,Wilmington,NC,South,Monument,Monument,,1909,,https://en.wikipedia.org/wiki/The_George_Davis_Monument,,34.235566,-77.945756
825,0101000020E6100000562250FD833C53C01840F850A2FF4140,,50,Confederate Soldiers Monument,S. King St. And Dundee St.,Windsor,NC,South,Monument,Monument,,1896,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Bertie,,35.997141,-76.945556
826,0101000020E6100000FC885FB186D553C0DBA50D87A5334240,,51,Confederate Soldiers Monument,Old Caswell County Courthouse. 144 Courthouse Square,Yanceyville,NC,South,Monument,Monument,,1921,,"http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Caswell; http://caswellchamber.com/?page_id=97","It was the site of the 1870 murder of the notorious John “Chicken” Stephens, a resented politician, allegedly by the Ku Klux Klan. This act eventually led to the Kirk-Holden War and the impeachment of Governor William Holden, the only North Carolina governor to be forcibly removed from office.
Governmental offices occupy the courthouse today.",36.403489,-79.336346
827,0101000020E610000009DCBA9BA73554C0DF6C73637A9C4140,,52,Confederate Soldiers Monument,Old City Hall. 600 E. Trade St.,Charlotte,NC,South,Monument,Monument,,1977,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Mecklenburg,,35.222485,-80.838355
1098,0101000020E6100000DFFAB0DEA83F58C064E42CEC694B3E40,,#REF!,Lee County,,Giddings,TX,South,County,County,,1874,,"https://en.wikipedia.org/wiki/Lee_County,_Texas",,30.294585,-96.994682
828,0101000020E61000002541B8020AF453C08CD8278062DA4140,,53,Confederate Soldiers Monument,Randolph County Courthouse. 176 E. Salisbury St.,Asheboro,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1911,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Randolph,,35.706131,-79.813111
829,0101000020E6100000132A38BC20A354C0A7B393C151CC4140,,54,Monument to 60th Regiment North Carolina Volunteers,College St. And Court Plaza,Asheville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1905,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Buncombe,,35.596245,-82.548873
830,0101000020E61000007923F3C81F8A54C0F6ED2422FC014240,,55,Mitchell County's Confederate Dead,Mitchell County Courthouse,Bakersville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,Unknown,,http://www.hmdb.org/marker.asp?marker=84686,,36.015507,-82.15819
831,0101000020E61000001C7920B2487B53C0FEB968C878464140,,56,Confederate Soldiers Monument,Pender County Courthouse. 100 N. Wright St.,Burgaw,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1914,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Pender,,34.550561,-77.926312
832,0101000020E61000001FBE4C14219354C099A0866F61F54140,,57,Confederate Soldiers Monument,Yancey County Courthouse. 110 Town Square,Burnsville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,2009,,"http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Yancey ; http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Yancey ; http://docsouth.unc.edu/commland/monument/556/",,35.917036,-82.298894
833,0101000020E6100000AD534035B99453C015F252FBBE7F4140,,58,Confederate Soldiers Monument,Sampson County Courthouse. 101 E. Main St.,Clinton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1916,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Sampson,,34.9980158,-78.3238042
834,0101000020E6100000D140E20D1F1053C08AE365F272F54140,,59,Confederate Soldiers Monument,Tyrrell County Courthouse. 403 Main St.,Columbia,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1902,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Tyrrell,,35.9175704,-76.2518954
835,0101000020E6100000FF1B203DEA0053C02101481229394240,,60,Confederate Soldiers Monument,Currituck Cunty Courthouse,Currituck,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1918,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Currituck,,36.4465659,-76.0142968
836,0101000020E6100000D3270351414B54C0BBBE6AC07BA84140,,61,Gaston County Confederate Soldier Monument,Historic Gaston County Courthouse. N. Gaston St.,Dallas,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,2003,,http://docsouth.unc.edu/commland/monument/334/,,35.3162766,-81.1758616
837,0101000020E610000024534F302D0D54C0AF4CAE1864344240,,62,Confederate Soldiers Monument,Old Stokes County Courthouse,Danbury,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1990,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Stokes,,36.4093047,-80.2058831
838,0101000020E6100000E15DD328C92D54C03C1D7EED4F314240,,63,Confederate Soldiers Monument,Old Surry County Courthouse. Main St.,Dobson,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,2000,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Surry,,36.3852517,-80.7154028
839,0101000020E610000029B000A68CB953C08A6654CF38FF4140,,64,Confederate Soldiers Monument,Old Durham County Courthouse. 200 E. Main St.,Durham,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1924,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Durham,,35.9939212,-78.8992095
840,0101000020E6100000ABA3F4963C0E53C0F3E90CE775264240,,65,Confederate Soldiers Monument,Pasquotank County Courthouse. 206 E. Main St.,Elizabeth City,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1911,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Pasquotank,,36.3004731,-76.2224481
842,0101000020E6100000083D9B559FD953C0C5E1CCAFE6084240,,67,Confederate Soldiers Monument,Alamance County Courthouse. Main And Elm Streets,Graham,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1914,,http://docsouth.unc.edu/commland/monument/10/,,36.06954,-79.40035
843,0101000020E6100000AD7CE074DC5753C0AAB35A608FCE4140,,68,Confederate Soldiers Monument,Pitt County Courthouse. 100 W. Third St.,Greenville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1914,,http://docsouth.unc.edu/commland/monument/382/,,35.6137505,-77.3728306
844,0101000020E61000006C26DF6C739D54C0F146E6913FA84140,,69,Confederate Soldiers Monument,Vance County Courthouse. 156 Church St.,Hendersonville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1903,,http://docsouth.unc.edu/commland/monument/590/,,35.31444,-82.46017
845,0101000020E610000037D9AB34CE1D53C0AC30C73C3C184240,,70,Confederate Soldiers Monument,Perquimans County Courthouse. 128 N. Church St.,Hertford,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1912,,http://docsouth.unc.edu/commland/monument/606/,,36.1893383,-76.4657108
846,0101000020E6100000B6F3FDD478DD53C08FA50F5D50634140,,71,Confederate Soldiers Monument,Scotland County Courthouse. 212 Biggs St.,Laurinburg,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1912,,http://docsouth.unc.edu/commland/monument/338/,,34.77589,-79.4605
847,0101000020E6100000D13FC1C58A6254C09B5AB6D617F54140,,72,Confederate Soldiers Monument,Caldwell County Courthouse. 216 Main St. Nw,Lenoir,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1910,,http://docsouth.unc.edu/commland/monument/220/,,35.91479,-81.53972
848,0101000020E610000069A4A5F2765054C0382D78D157BC4140,,73,Confederate Soldiers Memorial Drinking Fountain,Lincoln County Courthouse. Court Square Dr. And W. Main St.,Lincolntown,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1911,,http://docsouth.unc.edu/commland/monument/290/,,35.47143,-81.25726
849,0101000020E6100000129B8F6B439353C0B8E9CF7EA40C4240,,74,First Confederate Flag Marker and Monument,Franklin County Courthouse,Louisburg,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1923,,http://docsouth.unc.edu/commland/monument/22/,,36.09877,-78.30099
850,0101000020E610000068846D7A86C053C011F7FD405E4F4140,,75,Confederate Soldiers Monument,Robeson County Courthouse. 500 N. Elm St.,Lumberton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1907,,http://docsouth.unc.edu/commland/monument/85/,,34.6200639,-79.0082079
851,0101000020E6100000E3C4573B8A8054C0EA3CCF447DD74140,,76,Veterans Memorial,Mcdowell County Courthouse. 49 S. Main St.,Marion,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,Unknown,,http://ncmonuments.ncdcr.gov/Photos.aspx?searchterm=107,memorializes all war veterans with a specific confederate panel,35.6835104,-82.008437
852,0101000020E61000002A99524DFFBE53C00A85BEAA69324240,,77,Confederate Monument,Person County Courthouse,Roxboro,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1931,,http://docsouth.unc.edu/commland/monument/154/,,36.3938497,-78.9843324
853,0101000020E61000002A99524DFFBE53C00A85BEAA69324240,,78,Confederate Soldiers Monument,Person County Courthouse. 105 S. Main St.,Roxboro,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1922,,http://docsouth.unc.edu/commland/monument/84/,,36.3938497,-78.9843324
854,0101000020E6100000706072A3487D54C0B7F2EDB83CAF4140,,79,Confederate Soldiers Monument,Rutherford County Courthouse. 229 N. Main St.,Rutherfordton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1910,,http://docsouth.unc.edu/commland/monument/262/,,35.3690406,-81.9575585
855,0101000020E6100000399CAF48826254C0C40204183BA54140,,80,Confederate Soldiers Monument,Cleveland County Courthouse,Shelby,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1906,,http://docsouth.unc.edu/commland/monument/257/,,35.2908659,-81.5392019
856,0101000020E61000000D29AB8E414B54C07AB9991B1DF64140,,81,Civil War Soldiers Monument,Alexander County Courthouse. 29 W. Main Ave.,Taylorsville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1959,,http://docsouth.unc.edu/commland/monument/614/,,35.9227633,-81.1758763
857,0101000020E6100000FDC5C7829D5653C0782EE7AD15884140,,82,Confederate Soldiers Monument,Jones County Courthouse. 101 Market St.,Trenton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1960,,http://docsouth.unc.edu/commland/monument/524/,,35.0631616,-77.3533637
858,0101000020E61000003AAD365AE90454C01D82F45EC67B4140,,83,Confederate Soldiers Monument,Anson County Courthouse. 114 N. Greene St.,Wadesboro,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1906,,http://docsouth.unc.edu/commland/monument/315/,,34.9669913,-80.0767427
859,0101000020E6100000AF0D709CEF8953C0748B0AE6F9324240,,84,Confederate Soldiers Monument,Warren County Courthouse. 109 S. Main St.,Warrenton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1913,,http://docsouth.unc.edu/commland/monument/98/,,36.3982513,-78.1552497
860,0101000020E61000009E98F56228BF54C02B9ACE4E06BF4140,,85,Confederate Soldiers Memorial,Old Haywood County Courthouse. 215 N. Main St.,Waynesville,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1940,,http://docsouth.unc.edu/commland/monument/466/,,35.49238,-82.98684
861,0101000020E610000046FB69ED474A54C095EE53FAAE124240,,86,Confederate Monument,Wilkes County Courthouse,Wilkesboro,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1998,,https://www.facebook.com/media/set/?set=a.656989404351774.1073741949.100295510021169&type=3,,36.1459649,-81.1606401
862,0101000020E61000009C6A2DCC427A53C06DAD2F12DADC4140,,87,Memorial Drinking Fountain,Wilson County Courthouse. 115 Nash St. E.,Wilson,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1926,,http://docsouth.unc.edu/commland/monument/483/,,35.725405,-77.910327
863,0101000020E6100000E7D6B507EB0E54C09B1BD313960C4240,,88,Confederate Soldiers Monument,Courthouse Square. 4Th St. And Liberty St.,Winston-Salem,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1905,,http://ncpedia.org/monument/confederate-monument-3,,36.09833,-80.2330951
864,0101000020E6100000554B3ACAC13B53C053CC41D0D1324240,,89,Confederate Soldiers Monument,Hertford County Courthouse. 701 King St.,Winton,NC,South,Monument / Courthouse,Monument,Courthouse Grounds,1913,,http://ncmonuments.ncdcr.gov/MonList.aspx?qry=County&Name=Hertford,,36.397028,-76.933703
865,0101000020E61000003E6079EBD7A853C034E66498C9E34140,,90,Samuel A'Court Ashe Monument,Capitol Square Grounds,Raleigh,NC,South,Monument,Monument,State Capitol Grounds,1940,,http://docsouth.unc.edu/commland/monument/200/,,35.7795897,-78.6381787
866,0101000020E61000003E6079EBD7A853C034E66498C9E34140,,91,Confederate Women's Monument,State Capitol Grounds,Raleigh,NC,South,Monument,Monument,State Capitol Grounds,1914,,http://docsouth.unc.edu/commland/monument/99/,,35.7795897,-78.6381787
867,0101000020E61000003E6079EBD7A853C034E66498C9E34140,,92,Henry Lawson Wyatt Monument,State Capitol Grounds,Raleigh,NC,South,Monument,Monument,State Capitol Grounds,1912,,http://docsouth.unc.edu/commland/monument/108/,,35.7795897,-78.6381787
868,0101000020E6100000BBD05CA791CE54C00EF3E505D8AF4140,,93,Confederate Soldiers Monument,Old Jackson County Courthouse. Keener St. And Savannah Rd.,Sylvia,NC,South,Monument,Monument,Library Grounds,1915,,http://docsouth.unc.edu/commland/monument/275/,"Now part of library system/https://www.google.com/maps/place/Jackson+County+Public+Library/@35.37369,-83.227057,3a,75y/data=!3m8!1e2!3m6!1s94923678!2e1!3e10!6s%2F%2Fstorage.googleapis.com%2Fstatic.panoramio.com%2Fphotos%2Fsmall%2F94923678.jpg!7i1200!8i995!4m2!3m1!1s0x0:0x87ff3ed6ce868eb8!6m1!1e1",35.37378,-83.22764
869,0101000020E61000007F7B4386FAC254C0D95A046B41B44140,,94,North Carolina Confederate Veterans Forest,Blue Ridge Parkway,Waynesville,NC,South,Forest,Other,,1956,,http://www.hmdb.org/marker.asp?marker=70614,"The United Daughters of the Confederacy in cooperation with the United States Forest Service planted this 125 acre forest as a living memorial to the 125,000 soldiers North Carolina provided the Confederacy. The 125,000 Red Spruce tree forest was planted over a three-year period, 1941-1943. The Memorial Forest was dedicated August 11, 1956 Rededicated by United Daughters of the Confederacy and Sons of Confederate Veterans August 11, 2001",35.4082464,-83.0465408
870,0101000020E6100000062B4EB5162554C09BD7C7F951B44140,,95,Stonewall Jackson Youth Development Center,,Concord,NC,South,Jail,Other,,1909,,"https://www2.ncdps.gov/Index2.cfm?a=000003,002476,003108,003110",,35.4087517,-80.579511
872,0101000020E610000098243BDB48935CC0F23405D7817E4340,,97,Jeff Davis Peak,Snake Range Mountains,Snake Range Mountains,NV,North,Mountain,Other,,Unknown,,"Geographic Names Information System, USGS/http://www.nps.gov/grba/learn/historyculture/why-wheeler.htm",,38.9883374,-114.3013218
873,0101000020E6100000383DDE9AAA7352C0A8E3310395684440,,98,Longstreet Avenue,,Bronx,NY,South,Road / Street / Highway,Highway / Roadway,,,,,,40.8170475,-73.8072879
874,0101000020E6100000409E0205038252C017450F7C0C4E4440,,99,General Lee Avenue,,Brooklyn,NY,South,Road / Street / Highway,Highway / Roadway,,,,,,40.609756,-74.0314343
875,0101000020E6100000C0C69A36088252C027DBC01DA84D4440,,100,Stonewall Jackson Drive,,Brooklyn,NY,South,Road / Street / Highway,Highway / Roadway,,,,,,40.606693,-74.0317513
876,0101000020E61000008BC0FD254E0E55C0B6B35483D5974340,o,,Stonewall Jackson Drive,,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,,,,,,39.1862034,-84.2235198
877,0101000020E61000008BC0FD254E0E55C0B6B35483D5974340,o,,Jeb Stuart Drive,,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,,,,,,39.1862034,-84.2235198
878,0101000020E61000008BC0FD254E0E55C0B6B35483D5974340,o,,Beauregard Court,,Raywick,OH,North,Road / Street / Highway,Highway / Roadway,,,,,,39.1862034,-84.2235198
879,0101000020E6100000C79AECFA60D558C047C49448A2514140,,101,Jackson County,,Altus,OK,Not a State,County,County,,1907,,"https://en.wikipedia.org/wiki/Jackson_County,_Oklahoma",,34.637765,-99.3340442
880,0101000020E6100000FFF79628314958C084BB0E304E164140,,102,Confederate Monument,Confederate Veterans Home,Ardmore,OK,Not a State,Monument,Monument,,1910,,http://uwf.edu/wlees/Monuments.pdf,"marker bears confederate flag and the words ""in memory of the brave americans who served"". Has a twin with US flag",34.1742611,-97.1436254
881,0101000020E6100000382BFDDF6CDF57C037B75384E5004140,,103,Rose Hill,Us-70,Hugo,OK,Not a State,Monument,Monument,,Unknown,,http://www.lasr.net/travel/city.php?OK+hugo+rose-hill-historical-marker&TravelTo=OK0101005&VA=Y&AttractionCategory=&Attraction_ID=OK0101005a005,"One time noted plantation home of Col. Robert M. Jones, wealthiest Choctaw owner of 500 slaves. A Southern leader, he served as delegate from Choctaw Nation to the Confederate Congress at Richmond, VA. Baptist Mission of \""Providence\"" nearby, closed about 1843, was acquired by Jones and converted into his Rose Hill estate.",34.0070043,-95.4910202
882,0101000020E6100000EC246C8926DF57C0B6476FB88FC34140,,104,Confederate Soldiers,Dc Minner Street,Rentiesville,OK,Not a State,Monument,Monument,,1983,,http://www.hmdb.org/marker.asp?marker=52289,"""Lord God of Hosts be with us yet lest we forget, lest we forget"" This commemorative marker is respectfully dedicated to honor the brave soldiers of the Confederate States of America who gallantly fought and died here on July 17, 1863. The Battle of Honey Springs, largest and most important engagement in the Indian Territory during the War Between the States, ensued when Confederate forces, comprising primarily of Texas and Indian troops, under the command of Brigadier General Douglas H. Cooper, moved north along the Texas Road in an effort to retain control of the strategic northeastern section of the Indian Territory. Lack of ammunition and artillery power forced the withdrawl of Confederate forces after hours of furious fighting. Confederate units represented in the battle were: First Cherokee Mounted Rifles Second Cherokee Mounted Rifles First Creek Cavalry Second Creek Cavalry First Choctaw and Chickasaw Cavalry Twentieth Texas Cavalry Twenty-ninth Texas Cavalry Fifth Texas Partisan Rangers Squadron of Undesignated Texas Cavalry Lee's Light Artillery Erected with affection, reverance, and undying rememberance",35.5278235,-95.4867271
883,0101000020E6100000C5A354C213BE57C0A9DE1AD82AF54140,,105,Confederate Monument,Cherokee National Capitol,Tahlequah,OK,Not a State,Monument,Monument,,1913,,http://uwf.edu/wlees/Monuments.pdf,,35.91537,-94.969956
884,0101000020E6100000CC9717601FBE57C09FE40E9BC8F44140,,106,Stand Waite Monument,Cherokee National Capitol,Tahlequah,OK,Not a State,Monument ,Monument,,1971,,http://uwf.edu/wlees/Monuments.pdf,"IN HONOR OF GEN. STAND WATIE ONLY FULL BLOOD INDIAN BRIG. GEN. IN THE CONFEDERATE ARMY. THIS BRAVE CHEROKEE RENDERED HEROIC SERVICE TO THE CONFEDERATE CAUSE IN IND. TERR. BORN IN GA DEC. 12, 1806 DIED IN CHER. NAT. SEPT. 9, 1871 A TRIBUTE TO HIS MEMORY BY OKLA. DIV. UNITED DAUGHTERS OF THE CONFEDERACY. “LEST WE FORGET”",35.912372,-94.970665
885,0101000020E6100000E1606F62481858C0AD7E6C921FFF4040,,107,Confederate Monument,Bryan County Courthouse,Durant,OK,Not a State,Monument / Courthouse,Monument,Courthouse Grounds,1918,,http://uwf.edu/wlees/Monuments.pdf,,33.993151,-96.379418
886,0101000020E610000052399270462258C056FE6B2F58534140,o,,City of Stonewall,,Stonewall,OK,South,Municipality,Municipality,,,,https://en.wikipedia.org/wiki/Stonewall_Jackson#Legacy,,34.6511287,-96.5355493
887,0101000020E6100000D4D17135B21858C0205AD020AAFE4040,,1,Robert E. Lee Elementary School,824 West Louisiana Street,Durant,OK,Not a State,School,School,,Unknown,5%,,"http://www.fcps.edu/LanierMS/about/history.html,,,,,,,,,,,,,,,,",33.9895669,-96.385877
888,0101000020E6100000FB36C4784D6158C0090D0E40B4B74140,,2,Lee Elementary School,424 Southwest 29Th St,Oklahoma City,OK,Not a State,School,School,,1910,4%,,"http://okcps.schooldesk.net/AboutOKCPS/AboutOurSchools/tabid/68929/Default.aspx,,,,,,,,,,,,,,,,",35.4351883,-97.5203535
